Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
71,1.91821E+14,1.91822E+14,966.028273,1.91822E+14,1.91822E+14,87.444748,roses,0.65088123,,,1053.473021,,62,1,,,,
72,1.91822E+14,1.91823E+14,962.145825,1.91823E+14,1.91823E+14,75.131622,roses,0.74056333,,,1037.277447,,63,1,,,,
73,1.91823E+14,1.91824E+14,967.580252,1.91824E+14,1.91824E+14,80.212248,roses,0.6066055,,,1047.7925,,64,1,,,,
74,1.91824E+14,1.91825E+14,962.6827,1.91825E+14,1.91825E+14,84.823498,roses,0.7662448,,,1047.506198,,65,1,,,,
75,1.91825E+14,1.91826E+14,963.23244,1.91826E+14,1.91826E+14,74.305163,tulips,0.5008336,,,1037.537603,,66,1,,,,
76,1.91826E+14,1.91827E+14,960.151919,1.91827E+14,1.91827E+14,81.817404,roses,0.67106587,,,1041.969323,,67,1,,,,
78,1.91827E+14,1.91828E+14,965.70192,1.91828E+14,1.91828E+14,83.922768,roses,0.7088904,,,1049.624688,,68,1,,,,
79,1.91829E+14,1.91829E+14,961.538845,1.91829E+14,1.9183E+14,84.371727,roses,0.54636574,,,1045.910572,,69,0,,,,
80,1.9183E+14,1.91831E+14,960.720669,1.91831E+14,1.91831E+14,83.317769,roses,0.6611521,,,1044.038438,,70,1,,,,
81,1.91831E+14,1.91832E+14,966.193013,1.91832E+14,1.91832E+14,81.524123,roses,0.776989,,,1047.717136,,71,1,,,,
82,1.91832E+14,1.91833E+14,966.373065,1.91833E+14,1.91833E+14,82.347404,roses,0.6872096,,,1048.720469,,72,1,,,,
83,1.91833E+14,1.91834E+14,953.990616,1.91834E+14,1.91834E+14,79.514175,roses,0.6498091,,,1033.504791,,73,1,,,,
84,1.91834E+14,1.91835E+14,953.731762,1.91835E+14,1.91835E+14,82.456831,roses,0.5783426,,,1036.188593,,74,1,,,,
85,1.91835E+14,1.91836E+14,948.404262,1.91836E+14,1.91836E+14,84.668081,roses,0.74509954,,,1033.072343,,75,1,,,,
87,1.91836E+14,1.91837E+14,957.191815,1.91837E+14,1.91837E+14,79.609748,roses,0.7076164,,,1036.801563,,76,1,,,,
88,1.91837E+14,1.91838E+14,955.409939,1.91838E+14,1.91839E+14,81.251675,roses,0.5859749,,,1036.661614,,77,0,,,,
89,1.91839E+14,1.9184E+14,959.958586,1.9184E+14,1.9184E+14,85.252404,roses,0.56025445,,,1045.21099,,78,1,,,,
90,1.9184E+14,1.91841E+14,954.029209,1.91841E+14,1.91841E+14,86.425217,roses,0.70573026,,,1040.454426,,79,1,,,,
91,1.91841E+14,1.91842E+14,961.297387,1.91842E+14,1.91842E+14,82.900425,roses,0.84610564,,,1044.197812,,80,1,,,,
92,1.91842E+14,1.91843E+14,956.334418,1.91843E+14,1.91843E+14,87.622353,roses,0.6812073,,,1043.956771,,81,1,,,,
93,1.91843E+14,1.91844E+14,953.354262,1.91844E+14,1.91844E+14,82.985477,roses,0.7366632,,,1036.339739,,82,1,,,,
94,1.91844E+14,1.91845E+14,966.756294,1.91845E+14,1.91845E+14,85.307821,roses,0.7530103,,,1052.064115,,83,1,,,,
95,1.91845E+14,1.91846E+14,958.850095,1.91846E+14,1.91846E+14,84.917352,roses,0.7143808,,,1043.767447,,84,1,,,,
97,1.91846E+14,1.91847E+14,963.296189,1.91847E+14,1.91847E+14,75.006622,roses,0.63591146,,,1038.302811,,85,1,,,,
98,1.91848E+14,1.91848E+14,961.470617,1.91848E+14,1.91849E+14,79.231362,roses,0.7497098,,,1040.701979,,86,0,,,,
99,1.91849E+14,1.9185E+14,958.997127,1.9185E+14,1.9185E+14,79.500008,roses,0.53341615,,,1038.497135,,87,1,,,,
100,1.9185E+14,1.91851E+14,960.306867,1.91851E+14,1.91851E+14,74.479122,roses,0.8056339,,,1034.785989,,88,1,,,,
101,1.91851E+14,1.91852E+14,954.130043,1.91852E+14,1.91852E+14,79.560372,roses,0.74618226,,,1033.690415,,89,1,,,,
102,1.91852E+14,1.91853E+14,952.689053,1.91853E+14,1.91853E+14,84.232873,roses,0.6705456,,,1036.921926,,90,1,,,,
103,1.91853E+14,1.91854E+14,960.079523,1.91854E+14,1.91854E+14,81.060477,roses,0.7906288,,,1041.14,,91,1,,,,
104,1.91854E+14,1.91855E+14,957.717595,1.91855E+14,1.91855E+14,67.645215,roses,0.67404056,,,1025.36281,,92,1,,,,
105,1.91855E+14,1.91856E+14,969.521242,1.91856E+14,1.91856E+14,81.338237,roses,0.5574924,,,1050.859479,,93,1,,,,
107,1.91856E+14,1.91857E+14,959.348377,1.91857E+14,1.91857E+14,71.775424,roses,0.75187653,,,1031.123801,,94,1,,,,
108,1.91857E+14,1.91858E+14,956.047282,1.91858E+14,1.91858E+14,84.145686,roses,0.6974852,,,1040.192968,,95,1,,,,
109,1.91859E+14,1.9186E+14,966.736972,1.9186E+14,1.9186E+14,77.994539,roses,0.74643606,,,1044.731511,,96,0,,,,
110,1.9186E+14,1.91861E+14,958.694054,1.91861E+14,1.91861E+14,83.100269,roses,0.77044386,,,1041.794323,,97,1,,,,
111,1.91861E+14,1.91862E+14,953.741137,1.91862E+14,1.91862E+14,80.020581,roses,0.80739486,,,1033.761718,,98,1,,,,
112,1.91862E+14,1.91863E+14,957.211085,1.91863E+14,1.91863E+14,83.566414,roses,0.7818938,,,1040.777499,,99,1,,,,
113,1.91863E+14,1.91864E+14,958.377023,1.91864E+14,1.91864E+14,77.722247,roses,0.73694265,,,1036.09927,,100,1,,,,
114,1.91864E+14,1.91865E+14,960.461606,1.91865E+14,1.91865E+14,81.418446,tulips,0.5305862,,,1041.880052,,101,1,,,,
115,1.91865E+14,1.91866E+14,971.371347,1.91866E+14,1.91866E+14,89.13152,roses,0.6535218,,,1060.502867,,102,1,,,,
117,1.91866E+14,1.91867E+14,952.46947,1.91867E+14,1.91867E+14,86.142509,roses,0.69704604,,,1038.611979,,103,1,,,,
118,1.91867E+14,1.91868E+14,958.508377,1.91868E+14,1.91869E+14,77.931674,roses,0.7323138,,,1036.440051,,104,1,,,,
119,1.91869E+14,1.9187E+14,958.217544,1.9187E+14,1.9187E+14,79.686674,roses,0.68786937,,,1037.904218,,105,1,,,,
120,1.9187E+14,1.91871E+14,954.524626,1.91871E+14,1.91871E+14,79.275216,roses,0.6885483,,,1033.799842,,106,0,,,,
121,1.91871E+14,1.91872E+14,958.101605,1.91872E+14,1.91872E+14,79.715789,roses,0.57146347,,,1037.817394,,107,1,,,,
122,1.91872E+14,1.91873E+14,957.921345,1.91873E+14,1.91873E+14,80.861363,roses,0.69566,,,1038.782708,,108,1,,,,
123,1.91873E+14,1.91874E+14,954.180877,1.91874E+14,1.91874E+14,76.4223,roses,0.6412243,,,1030.603177,,109,1,,,,
124,1.91874E+14,1.91875E+14,954.682491,1.91875E+14,1.91875E+14,83.04605,roses,0.67421836,,,1037.728541,,110,1,,,,
125,1.91875E+14,1.91876E+14,954.492907,1.91876E+14,1.91876E+14,83.44204,roses,0.6900922,,,1037.934947,,111,1,,,,
126,1.91876E+14,1.91877E+14,964.011451,1.91877E+14,1.91877E+14,84.164279,roses,0.6708545,,,1048.17573,,112,1,,,,
128,1.91877E+14,1.91878E+14,960.947439,1.91878E+14,1.91878E+14,82.967873,roses,0.6316301,,,1043.915312,,113,1,,,,
129,1.91879E+14,1.91879E+14,951.054626,1.91879E+14,1.9188E+14,76.332091,roses,0.59134185,,,1027.386717,,114,1,,,,
130,1.9188E+14,1.91881E+14,951.607959,1.91881E+14,1.91881E+14,81.014539,roses,0.6527302,,,1032.622498,,115,1,,,,
131,1.91881E+14,1.91882E+14,953.819418,1.91882E+14,1.91882E+14,86.171623,roses,0.651759,,,1039.991041,,116,0,,,,
132,1.91882E+14,1.91883E+14,952.950251,1.91883E+14,1.91883E+14,76.945841,roses,0.69673216,,,1029.896092,,117,1,,,,
133,1.91883E+14,1.91884E+14,951.046501,1.91884E+14,1.91884E+14,80.807976,roses,0.60104555,,,1031.854477,,118,1,,,,
134,1.91884E+14,1.91885E+14,954.756449,1.91885E+14,1.91885E+14,73.792195,roses,0.6490245,,,1028.548644,,119,1,,,,
135,1.91885E+14,1.91886E+14,952.427126,1.91886E+14,1.91886E+14,79.32756,roses,0.5024171,,,1031.754686,,120,1,,,,
136,1.91886E+14,1.91887E+14,958.725044,1.91887E+14,1.91887E+14,82.024644,roses,0.8364513,,,1040.749688,,121,1,,,,
137,1.91887E+14,1.91888E+14,962.421971,1.91888E+14,1.91888E+14,83.506883,roses,0.59544104,,,1045.928854,,122,1,,,,
139,1.91888E+14,1.91889E+14,956.411293,1.91889E+14,1.91889E+14,83.693185,roses,0.69309163,,,1040.104478,,123,1,,,,
140,1.9189E+14,1.9189E+14,953.813949,1.9189E+14,1.91891E+14,78.91032,roses,0.7506861,,,1032.724269,,124,1,,,,
141,1.91891E+14,1.91892E+14,954.057543,1.91892E+14,1.91892E+14,83.626206,roses,0.65867823,,,1037.683749,,125,1,,,,
142,1.91892E+14,1.91893E+14,952.711762,1.91893E+14,1.91893E+14,85.274175,roses,0.7026404,,,1037.985937,,126,1,,,,
143,1.91893E+14,1.91894E+14,955.810564,1.91894E+14,1.91894E+14,81.099956,roses,0.59687555,,,1036.91052,,127,0,,,,
144,1.91894E+14,1.91895E+14,952.334678,1.91895E+14,1.91895E+14,83.518029,roses,0.7552816,,,1035.852707,,128,1,,,,
145,1.91895E+14,1.91896E+14,978.641191,1.91896E+14,1.91896E+14,73.121831,roses,0.68364084,,,1051.763022,,129,1,,,,
146,1.91896E+14,1.91897E+14,959.826606,1.91897E+14,1.91897E+14,78.501258,roses,0.72384006,,,1038.327864,,130,1,,,,
147,1.91897E+14,1.91898E+14,959.083273,1.91898E+14,1.91898E+14,82.013707,roses,0.75789934,,,1041.09698,,131,1,,,,
149,1.91898E+14,1.91899E+14,959.422856,1.91899E+14,1.91899E+14,72.186101,roses,0.6289411,,,1031.608957,,132,1,,,,
150,1.919E+14,1.91901E+14,959.695773,1.91901E+14,1.91901E+14,82.817821,roses,0.5928316,,,1042.513594,,133,1,,,,
151,1.91901E+14,1.91902E+14,953.546761,1.91902E+14,1.91902E+14,74.847455,roses,0.61555254,,,1028.394216,,134,1,,,,
152,1.91902E+14,1.91903E+14,953.158428,1.91903E+14,1.91903E+14,80.23006,roses,0.75490177,,,1033.388488,,135,1,,,,
153,1.91903E+14,1.91904E+14,960.972127,1.91904E+14,1.91904E+14,83.448498,roses,0.7905503,,,1044.420625,,136,1,,,,
154,1.91904E+14,1.91905E+14,961.743169,1.91905E+14,1.91905E+14,81.654435,roses,0.54429585,,,1043.397604,,137,1,,,,
155,1.91905E+14,1.91906E+14,952.289417,1.91906E+14,1.91906E+14,88.055633,roses,0.73121804,,,1040.34505,,138,0,,,,
156,1.91906E+14,1.91907E+14,956.890044,1.91907E+14,1.91907E+14,85.217821,roses,0.6822084,,,1042.107865,,139,1,,,,
157,1.91907E+14,1.91908E+14,957.557387,1.91908E+14,1.91908E+14,87.034748,roses,0.542071,,,1044.592135,,140,1,,,,
159,1.91908E+14,1.91909E+14,955.338116,1.91909E+14,1.91909E+14,82.900529,roses,0.7543406,,,1038.238645,,141,1,,,,
160,1.91909E+14,1.9191E+14,958.321762,1.9191E+14,1.91911E+14,78.239696,roses,0.56311655,,,1036.561458,,142,1,,,,
161,1.91911E+14,1.91912E+14,958.809679,1.91912E+14,1.91912E+14,78.980217,roses,0.5101215,,,1037.789896,,143,1,,,,
162,1.91912E+14,1.91913E+14,959.742387,1.91913E+14,1.91913E+14,80.08407,roses,0.66321105,,,1039.826457,,144,1,,,,
163,1.91913E+14,1.91914E+14,960.419523,1.91914E+14,1.91914E+14,86.194384,roses,0.6042235,,,1046.613907,,145,1,,,,
164,1.91914E+14,1.91915E+14,958.708429,1.91915E+14,1.91915E+14,69.158497,roses,0.77234703,,,1027.866926,,146,1,,,,
165,1.91915E+14,1.91916E+14,950.328324,1.91916E+14,1.91916E+14,95.549176,roses,0.70031,,,1045.8775,,147,1,,,,
166,1.91916E+14,1.91917E+14,958.22046,1.91917E+14,1.91917E+14,84.430009,roses,0.69987464,,,1042.650469,,148,0,,,,
167,1.91917E+14,1.91918E+14,958.511606,1.91918E+14,1.91918E+14,77.717403,roses,0.7924764,,,1036.229009,,149,1,,,,
169,1.91918E+14,1.91919E+14,956.807804,1.91919E+14,1.91919E+14,80.531102,roses,0.61039096,,,1037.338906,,150,1,,,,
170,1.91919E+14,1.9192E+14,954.472908,1.9192E+14,1.9192E+14,80.233081,roses,0.5008222,,,1034.705989,,151,1,,,,
171,1.91921E+14,1.91922E+14,959.941398,1.91922E+14,1.91922E+14,88.312405,tulips,0.512388,,,1048.253803,,152,1,,,,
172,1.91922E+14,1.91923E+14,962.249158,1.91923E+14,1.91923E+14,82.377821,roses,0.75798285,,,1044.626979,,153,1,,,,
173,1.91923E+14,1.91924E+14,952.057126,1.91924E+14,1.91924E+14,84.544696,roses,0.58558506,,,1036.601822,,154,1,,,,
174,1.91924E+14,1.91925E+14,954.119626,1.91925E+14,1.91925E+14,83.733133,roses,0.6130108,,,1037.852759,,155,1,,,,
175,1.91925E+14,1.91926E+14,964.231919,1.91926E+14,1.91926E+14,91.027509,roses,0.69408154,,,1055.259428,,156,1,,,,
176,1.91926E+14,1.91927E+14,960.462231,1.91927E+14,1.91927E+14,83.566779,roses,0.8320522,,,1044.02901,,157,1,,,,
177,1.91927E+14,1.91928E+14,960.119835,1.91928E+14,1.91928E+14,76.492091,roses,0.8227079,,,1036.611926,,158,0,,,,
179,1.91928E+14,1.91929E+14,955.469522,1.91929E+14,1.91929E+14,75.68308,roses,0.64676607,,,1031.152602,,159,1,,,,
180,1.91929E+14,1.9193E+14,951.92072,1.9193E+14,1.9193E+14,77.57506,tulips,0.58126295,,,1029.49578,,160,1,,,,
181,1.9193E+14,1.91931E+14,950.372178,1.91931E+14,1.91932E+14,85.208499,roses,0.54224753,,,1035.580677,,161,1,,,,
182,1.91932E+14,1.91933E+14,961.542909,1.91933E+14,1.91933E+14,86.037457,roses,0.7205421,,,1047.580366,,162,1,,,,
183,1.91933E+14,1.91934E+14,947.499104,1.91934E+14,1.91934E+14,86.182873,roses,0.6979036,,,1033.681977,,163,1,,,,
184,1.91934E+14,1.91935E+14,955.234418,1.91935E+14,1.91935E+14,80.1323,roses,0.715084,,,1035.366718,,164,1,,,,
185,1.91935E+14,1.91936E+14,953.487126,1.91936E+14,1.91936E+14,87.01928,roses,0.6859299,,,1040.506406,,165,1,,,,
186,1.91936E+14,1.91937E+14,953.871449,1.91937E+14,1.91937E+14,79.136206,roses,0.65419704,,,1033.007655,,166,1,,,,
187,1.91937E+14,1.91938E+14,956.148325,1.91938E+14,1.91938E+14,78.564747,roses,0.69505966,,,1034.713072,,167,1,,,,
188,1.91938E+14,1.91939E+14,958.075721,1.91939E+14,1.91939E+14,76.088654,roses,0.7426106,,,1034.164375,,168,0,,,,
189,1.91939E+14,1.9194E+14,957.35395,1.9194E+14,1.9194E+14,80.27183,roses,0.758284,,,1037.62578,,169,1,,,,
191,1.9194E+14,1.91941E+14,956.292283,1.91941E+14,1.91941E+14,88.812092,roses,0.50596726,,,1045.104375,,170,1,,,,
192,1.91942E+14,1.91942E+14,957.689731,1.91942E+14,1.91943E+14,77.430268,roses,0.6073914,,,1035.119999,,171,1,,,,
193,1.91943E+14,1.91944E+14,962.279679,1.91944E+14,1.91944E+14,85.461727,roses,0.63709205,,,1047.741406,,172,1,,,,
194,1.91944E+14,1.91945E+14,956.779315,1.91945E+14,1.91945E+14,85.755581,roses,0.6782018,,,1042.534896,,173,1,,,,
195,1.91945E+14,1.91946E+14,958.084262,1.91946E+14,1.91946E+14,87.050321,roses,0.63409823,,,1045.134583,,174,1,,,,
196,1.91946E+14,1.91947E+14,962.812544,1.91947E+14,1.91947E+14,79.366102,roses,0.5804793,,,1042.178646,,175,1,,,,
197,1.91947E+14,1.91948E+14,967.440617,1.91948E+14,1.91948E+14,79.011153,roses,0.7749601,,,1046.45177,,176,1,,,,
198,1.91948E+14,1.91949E+14,959.394054,1.91949E+14,1.91949E+14,80.224539,roses,0.5843966,,,1039.618593,,177,1,,,,
200,1.91949E+14,1.9195E+14,963.992023,1.9195E+14,1.9195E+14,76.976987,roses,0.67199737,,,1040.96901,,178,0,,,,
201,1.91951E+14,1.91952E+14,962.828846,1.91952E+14,1.91952E+14,80.567456,roses,0.66228575,,,1043.396302,,179,1,,,,
202,1.91952E+14,1.91953E+14,963.080095,1.91953E+14,1.91953E+14,72.121935,roses,0.7710786,,,1035.20203,,180,1,,,,
203,1.91953E+14,1.91954E+14,963.979107,1.91954E+14,1.91954E+14,81.693549,roses,0.5523383,,,1045.672656,,181,1,,,,
204,1.91954E+14,1.91955E+14,960.88744,1.91955E+14,1.91955E+14,78.332612,roses,0.6410143,,,1039.220052,,182,1,,,,
205,1.91955E+14,1.91956E+14,964.006606,1.91956E+14,1.91956E+14,75.585841,roses,0.5693977,,,1039.592447,,183,1,,,,
206,1.91956E+14,1.91957E+14,960.390252,1.91957E+14,1.91957E+14,86.098394,roses,0.7870099,,,1046.488646,,184,1,,,,
207,1.91957E+14,1.91958E+14,962.231137,1.91958E+14,1.91958E+14,77.602872,roses,0.68798095,,,1039.834009,,185,1,,,,
209,1.91958E+14,1.91959E+14,962.986137,1.91959E+14,1.9196E+14,78.478185,roses,0.6642328,,,1041.464322,,186,1,,,,
210,1.9196E+14,1.91961E+14,965.359315,1.91961E+14,1.91961E+14,80.981622,roses,0.5947951,,,1046.340937,,187,1,,,,
211,1.91961E+14,1.91962E+14,961.469731,1.91962E+14,1.91962E+14,81.490789,roses,0.66709054,,,1042.96052,,188,1,,,,
212,1.91962E+14,1.91963E+14,957.320668,1.91963E+14,1.91963E+14,77.312299,roses,0.5989453,,,1034.632967,,189,1,,,,
213,1.91963E+14,1.91964E+14,959.989054,1.91964E+14,1.91964E+14,75.892664,roses,0.688391,,,1035.881718,,190,0,,,,
214,1.91964E+14,1.91965E+14,966.020044,1.91965E+14,1.91965E+14,76.951206,roses,0.57333326,,,1042.97125,,191,1,,,,
215,1.91965E+14,1.91966E+14,962.747804,1.91966E+14,1.91966E+14,87.73027,roses,0.7802549,,,1050.478074,,192,1,,,,
217,1.91966E+14,1.91967E+14,964.041658,1.91967E+14,1.91967E+14,80.057977,roses,0.64751226,,,1044.099635,,193,1,,,,
