Time (sec),Preproc Start Time (ns),Preproc End Time (ns),Preproc Time Elapsed (ms),Class Start Time (ns),Class End Time (ns),Class Time Elapsed (ms),Result,Confidence,,,Total Proc Time (ms),,Num,Classifications Per Second,,TOTAL Proc Time (ms),, ((TESTING LABEL))
20,1.88253E+14,1.88254E+14,960.793637,1.88254E+14,1.88254E+14,82.556259,daisy,0.46654496,,,1043.349896,,17,1,,False Negatives,,
21,1.88254E+14,1.88255E+14,971.14916,1.88255E+14,1.88255E+14,87.940477,roses,0.36020026,,,1059.089637,,18,1,,45,,
23,1.88255E+14,1.88256E+14,973.679056,1.88256E+14,1.88256E+14,80.3798,roses,0.5335635,,,1054.058856,,19,1,,,,
24,1.88256E+14,1.88257E+14,973.59166,1.88257E+14,1.88257E+14,89.35579,daisy,0.6759685,,,1062.94745,,20,1,,Recall,,
25,1.88257E+14,1.88258E+14,956.938116,1.88258E+14,1.88258E+14,89.656467,daisy,0.51071715,,,1046.594583,,21,1,,0.832089552,,
26,1.88258E+14,1.88259E+14,956.814887,1.88259E+14,1.88259E+14,86.7673,daisy,0.54847074,,,1043.582187,,22,0,,,,
27,1.88259E+14,1.8826E+14,953.581709,1.8826E+14,1.8826E+14,82.373759,daisy,0.6823018,,,1035.955468,,23,1,,,,
28,1.8826E+14,1.88261E+14,959.126397,1.88261E+14,1.88262E+14,102.652979,daisy,0.552308,,,1061.779376,,24,1,,,,
29,1.88262E+14,1.88263E+14,961.993013,1.88263E+14,1.88263E+14,85.365946,roses,0.48508456,,,1047.358959,,25,1,,,,
30,1.88263E+14,1.88264E+14,963.191033,1.88264E+14,1.88264E+14,81.161884,daisy,0.5285856,,,1044.352917,,26,1,,,,
32,1.88264E+14,1.88265E+14,960.450252,1.88265E+14,1.88265E+14,82.867248,daisy,0.42761233,,,1043.3175,,27,1,,,,
33,1.88265E+14,1.88266E+14,961.414158,1.88266E+14,1.88266E+14,81.591675,daisy,0.48021534,,,1043.005833,,28,1,,,,
34,1.88266E+14,1.88267E+14,963.167909,1.88267E+14,1.88267E+14,83.182664,daisy,0.3933534,,,1046.350573,,29,1,,,,
35,1.88267E+14,1.88268E+14,960.662335,1.88268E+14,1.88268E+14,76.632143,roses,0.50603074,,,1037.294478,,30,1,,,,
36,1.88268E+14,1.88269E+14,962.550148,1.88269E+14,1.88269E+14,81.631884,roses,0.45478532,,,1044.182032,,31,0,,,,
37,1.8827E+14,1.88271E+14,965.024055,1.88271E+14,1.88271E+14,83.72329,roses,0.52446365,,,1048.747345,,32,1,,,,
38,1.88271E+14,1.88272E+14,960.956919,1.88272E+14,1.88272E+14,96.108863,daisy,0.4984703,,,1057.065782,,33,1,,,,
40,1.88272E+14,1.88273E+14,961.701242,1.88273E+14,1.88273E+14,83.375008,daisy,0.55204356,,,1045.07625,,34,1,,,,
41,1.88273E+14,1.88274E+14,956.12421,1.88274E+14,1.88274E+14,83.146831,daisy,0.4841938,,,1039.271041,,35,1,,,,
42,1.88274E+14,1.88275E+14,958.041762,1.88275E+14,1.88275E+14,87.098238,daisy,0.74046284,,,1045.14,,36,1,,,,
43,1.88275E+14,1.88276E+14,962.150617,1.88276E+14,1.88276E+14,80.346674,daisy,0.61748576,,,1042.497291,,37,1,,,,
44,1.88276E+14,1.88277E+14,962.038429,1.88277E+14,1.88277E+14,86.073706,daisy,0.57141894,,,1048.112135,,38,1,,,,
45,1.88277E+14,1.88278E+14,956.777074,1.88278E+14,1.88278E+14,84.574956,roses,0.46954477,,,1041.35203,,39,0,,,,
46,1.88279E+14,1.8828E+14,962.046971,1.8828E+14,1.8828E+14,90.549019,daisy,0.6619392,,,1052.59599,,40,1,,,,
47,1.8828E+14,1.88281E+14,961.509731,1.88281E+14,1.88281E+14,84.525946,daisy,0.4748664,,,1046.035677,,41,1,,,,
49,1.88281E+14,1.88282E+14,953.287335,1.88282E+14,1.88282E+14,78.495945,roses,0.47499064,,,1031.78328,,42,1,,,,
50,1.88282E+14,1.88283E+14,956.814991,1.88283E+14,1.88283E+14,81.5673,daisy,0.46141344,,,1038.382291,,43,1,,,,
51,1.88283E+14,1.88284E+14,958.952126,1.88284E+14,1.88284E+14,102.733552,roses,0.50375426,,,1061.685678,,44,1,,,,
52,1.88284E+14,1.88285E+14,957.779991,1.88285E+14,1.88285E+14,82.899331,roses,0.49606863,,,1040.679322,,45,1,,,,
53,1.88285E+14,1.88286E+14,958.022075,1.88286E+14,1.88286E+14,83.086675,roses,0.4593607,,,1041.10875,,46,1,,,,
54,1.88286E+14,1.88287E+14,963.129367,1.88287E+14,1.88287E+14,80.942092,daisy,0.689842,,,1044.071459,,47,1,,,,
55,1.88288E+14,1.88289E+14,966.004211,1.88289E+14,1.88289E+14,85.097352,daisy,0.52671224,,,1051.101563,,48,0,,,,
56,1.88289E+14,1.8829E+14,958.994626,1.8829E+14,1.8829E+14,77.835684,daisy,0.5776419,,,1036.83031,,49,1,,,,
58,1.8829E+14,1.88291E+14,965.225461,1.88291E+14,1.88291E+14,79.13881,daisy,0.708193,,,1044.364271,,50,1,,,,
59,1.88291E+14,1.88292E+14,963.613012,1.88292E+14,1.88292E+14,73.458445,daisy,0.5011973,,,1037.071457,,51,1,,,,
60,1.88292E+14,1.88293E+14,958.564367,1.88293E+14,1.88293E+14,85.346311,daisy,0.5675419,,,1043.910678,,52,1,,,,
61,1.88293E+14,1.88294E+14,960.634627,1.88294E+14,1.88294E+14,84.716467,daisy,0.49458548,,,1045.351094,,53,1,,,,
62,1.88294E+14,1.88295E+14,962.701815,1.88295E+14,1.88295E+14,80.807144,daisy,0.46255806,,,1043.508959,,54,1,,,,
63,1.88296E+14,1.88296E+14,962.22546,1.88296E+14,1.88297E+14,86.214644,daisy,0.61296505,,,1048.440104,,55,1,,,,
64,1.88297E+14,1.88298E+14,960.663429,1.88298E+14,1.88298E+14,80.233029,roses,0.52132124,,,1040.896458,,56,1,,,,
65,1.88298E+14,1.88299E+14,963.271086,1.88299E+14,1.88299E+14,74.699539,roses,0.5298607,,,1037.970625,,57,0,,,,
67,1.88299E+14,1.883E+14,961.00171,1.883E+14,1.883E+14,85.252717,daisy,0.5227929,,,1046.254427,,58,1,,,,
68,1.883E+14,1.88301E+14,962.341971,1.88301E+14,1.88301E+14,84.903134,roses,0.44994196,,,1047.245105,,59,1,,,,
69,1.88301E+14,1.88302E+14,962.023898,1.88302E+14,1.88302E+14,82.191727,roses,0.5281465,,,1044.215625,,60,1,,,,
70,1.88302E+14,1.88303E+14,963.017388,1.88303E+14,1.88303E+14,81.889696,roses,0.5908627,,,1044.907084,,61,1,,,,
71,1.88303E+14,1.88304E+14,962.911138,1.88304E+14,1.88304E+14,85.295321,daisy,0.43765798,,,1048.206459,,62,1,,,,
72,1.88305E+14,1.88306E+14,956.181501,1.88306E+14,1.88306E+14,95.233186,daisy,0.48680657,,,1051.414687,,63,1,,,,
73,1.88306E+14,1.88307E+14,955.195303,1.88307E+14,1.88307E+14,74.593288,roses,0.48307115,,,1029.788591,,64,1,,,,
74,1.88307E+14,1.88308E+14,960.068689,1.88308E+14,1.88308E+14,101.115948,daisy,0.42665035,,,1061.184637,,65,1,,,,
76,1.88308E+14,1.88309E+14,964.801138,1.88309E+14,1.88309E+14,77.884018,daisy,0.5009922,,,1042.685156,,66,0,,,,
77,1.88309E+14,1.8831E+14,960.451086,1.8831E+14,1.8831E+14,88.392613,daisy,0.4305996,,,1048.843699,,67,1,,,,
78,1.8831E+14,1.88311E+14,965.068638,1.88311E+14,1.88311E+14,75.779696,daisy,0.45591193,,,1040.848334,,68,1,,,,
79,1.88311E+14,1.88312E+14,958.457491,1.88312E+14,1.88312E+14,85.66381,roses,0.5113715,,,1044.121301,,69,1,,,,
80,1.88312E+14,1.88313E+14,957.049366,1.88313E+14,1.88313E+14,82.605009,roses,0.5967641,,,1039.654375,,70,1,,,,
81,1.88313E+14,1.88314E+14,963.821033,1.88314E+14,1.88314E+14,73.862559,roses,0.51767105,,,1037.683592,,71,1,,,,
82,1.88315E+14,1.88316E+14,958.597543,1.88316E+14,1.88316E+14,72.212455,daisy,0.5496454,,,1030.809998,,72,1,,,,
83,1.88316E+14,1.88317E+14,951.602387,1.88317E+14,1.88317E+14,83.578082,daisy,0.55495656,,,1035.180469,,73,1,,,,
84,1.88317E+14,1.88318E+14,956.123584,1.88318E+14,1.88318E+14,85.860061,daisy,0.711301,,,1041.983645,,74,1,,,,
85,1.88318E+14,1.88319E+14,960.040929,1.88319E+14,1.88319E+14,81.066519,roses,0.5195702,,,1041.107448,,75,0,,,,
87,1.88319E+14,1.8832E+14,958.420408,1.8832E+14,1.8832E+14,83.661467,daisy,0.6398926,,,1042.081875,,76,1,,,,
88,1.8832E+14,1.88321E+14,965.538533,1.88321E+14,1.88321E+14,79.096519,daisy,0.4501556,,,1044.635052,,77,1,,,,
89,1.88321E+14,1.88322E+14,958.56796,1.88322E+14,1.88322E+14,79.049695,roses,0.5789097,,,1037.617655,,78,1,,,,
90,1.88322E+14,1.88323E+14,960.595617,1.88323E+14,1.88323E+14,87.474176,daisy,0.62741846,,,1048.069793,,79,1,,,,
91,1.88323E+14,1.88324E+14,956.918793,1.88324E+14,1.88324E+14,74.478862,daisy,0.6194889,,,1031.397655,,80,1,,,,
92,1.88325E+14,1.88325E+14,955.971241,1.88325E+14,1.88326E+14,86.365321,roses,0.65942353,,,1042.336562,,81,1,,,,
93,1.88326E+14,1.88327E+14,955.529002,1.88327E+14,1.88327E+14,103.472093,daisy,0.61777675,,,1059.001095,,82,1,,,,
94,1.88327E+14,1.88328E+14,954.354835,1.88328E+14,1.88328E+14,81.786466,roses,0.50233823,,,1036.141301,,83,1,,,,
95,1.88328E+14,1.88329E+14,953.776605,1.88329E+14,1.88329E+14,74.215736,roses,0.45834538,,,1027.992341,,84,1,,,,
97,1.88329E+14,1.8833E+14,954.302126,1.8833E+14,1.8833E+14,82.174122,roses,0.46056286,,,1036.476248,,85,1,,,,
98,1.8833E+14,1.88331E+14,958.923377,1.88331E+14,1.88331E+14,75.209122,roses,0.4585908,,,1034.132499,,86,0,,,,
99,1.88331E+14,1.88332E+14,963.745461,1.88332E+14,1.88332E+14,79.816518,daisy,0.58530575,,,1043.561979,,87,1,,,,
100,1.88332E+14,1.88333E+14,955.875877,1.88333E+14,1.88333E+14,80.367039,roses,0.54787856,,,1036.242916,,88,1,,,,
101,1.88333E+14,1.88334E+14,950.782803,1.88334E+14,1.88334E+14,80.46631,daisy,0.52412444,,,1031.249113,,89,1,,,,
102,1.88334E+14,1.88335E+14,954.573741,1.88335E+14,1.88335E+14,82.408446,daisy,0.5420553,,,1036.982187,,90,1,,,,
103,1.88336E+14,1.88336E+14,954.502595,1.88336E+14,1.88337E+14,99.937145,daisy,0.4754637,,,1054.43974,,91,1,,,,
104,1.88337E+14,1.88338E+14,949.034834,1.88338E+14,1.88338E+14,82.791987,daisy,0.43908215,,,1031.826821,,92,1,,,,
105,1.88338E+14,1.88339E+14,956.644001,1.88339E+14,1.88339E+14,77.95506,roses,0.4590347,,,1034.599061,,93,1,,,,
106,1.88339E+14,1.8834E+14,957.33671,1.8834E+14,1.8834E+14,80.161779,daisy,0.45339793,,,1037.498489,,94,1,,,,
108,1.8834E+14,1.88341E+14,953.836866,1.88341E+14,1.88341E+14,80.66131,daisy,0.4797574,,,1034.498176,,95,1,,,,
109,1.88341E+14,1.88342E+14,955.995303,1.88342E+14,1.88342E+14,78.120164,daisy,0.51589245,,,1034.115467,,96,0,,,,
110,1.88342E+14,1.88343E+14,959.361138,1.88343E+14,1.88343E+14,80.464748,daisy,0.4754896,,,1039.825886,,97,1,,,,
111,1.88343E+14,1.88344E+14,963.3752,1.88344E+14,1.88344E+14,82.008082,daisy,0.55339366,,,1045.383282,,98,1,,,,
112,1.88344E+14,1.88345E+14,954.679209,1.88345E+14,1.88345E+14,82.68506,daisy,0.53741133,,,1037.364269,,99,1,,,,
113,1.88345E+14,1.88346E+14,957.543585,1.88346E+14,1.88347E+14,84.9448,daisy,0.43952167,,,1042.488385,,100,1,,,,
114,1.88347E+14,1.88348E+14,965.098377,1.88348E+14,1.88348E+14,79.494435,daisy,0.5722662,,,1044.592812,,101,1,,,,
115,1.88348E+14,1.88349E+14,955.407699,1.88349E+14,1.88349E+14,73.53209,daisy,0.47979543,,,1028.939789,,102,1,,,,
116,1.88349E+14,1.8835E+14,951.514417,1.8835E+14,1.8835E+14,83.709487,daisy,0.47571144,,,1035.223904,,103,1,,,,
118,1.8835E+14,1.88351E+14,956.204157,1.88351E+14,1.88351E+14,80.76657,daisy,0.5186056,,,1036.970727,,104,1,,,,
119,1.88351E+14,1.88352E+14,959.407179,1.88352E+14,1.88352E+14,87.210426,roses,0.57386905,,,1046.617605,,105,1,,,,
120,1.88352E+14,1.88353E+14,959.958325,1.88353E+14,1.88353E+14,90.256623,roses,0.4765018,,,1050.214948,,106,1,,,,
121,1.88353E+14,1.88354E+14,955.710981,1.88354E+14,1.88354E+14,86.299853,daisy,0.5723563,,,1042.010834,,107,0,,,,
122,1.88354E+14,1.88355E+14,961.261554,1.88355E+14,1.88355E+14,80.294591,daisy,0.5450105,,,1041.556145,,108,1,,,,
123,1.88355E+14,1.88356E+14,960.596137,1.88356E+14,1.88357E+14,77.273654,daisy,0.54938775,,,1037.869791,,109,1,,,,
124,1.88357E+14,1.88358E+14,962.035617,1.88358E+14,1.88358E+14,71.667768,daisy,0.5252151,,,1033.703385,,110,1,,,,
125,1.88358E+14,1.88359E+14,955.69822,1.88359E+14,1.88359E+14,81.584227,roses,0.42051616,,,1037.282447,,111,1,,,,
127,1.88359E+14,1.8836E+14,957.180876,1.8836E+14,1.8836E+14,81.531831,daisy,0.615704,,,1038.712707,,112,1,,,,
128,1.8836E+14,1.88361E+14,956.442751,1.88361E+14,1.88361E+14,78.877664,daisy,0.4705034,,,1035.320415,,113,1,,,,
129,1.88361E+14,1.88362E+14,961.437647,1.88362E+14,1.88362E+14,78.834643,daisy,0.57627296,,,1040.27229,,114,1,,,,
130,1.88362E+14,1.88363E+14,957.481501,1.88363E+14,1.88363E+14,81.620373,roses,0.56238675,,,1039.101874,,115,1,,,,
131,1.88363E+14,1.88364E+14,959.361294,1.88364E+14,1.88364E+14,76.398341,daisy,0.42787808,,,1035.759635,,116,1,,,,
132,1.88364E+14,1.88365E+14,954.139679,1.88365E+14,1.88365E+14,87.328603,daisy,0.50489384,,,1041.468282,,117,0,,,,
133,1.88366E+14,1.88366E+14,954.22395,1.88366E+14,1.88367E+14,82.283862,daisy,0.6218507,,,1036.507812,,118,1,,,,
134,1.88367E+14,1.88368E+14,953.187491,1.88368E+14,1.88368E+14,73.695215,daisy,0.5692005,,,1026.882706,,119,1,,,,
135,1.88368E+14,1.88369E+14,952.379939,1.88369E+14,1.88369E+14,81.941727,daisy,0.53983235,,,1034.321666,,120,1,,,,
136,1.88369E+14,1.8837E+14,967.872128,1.8837E+14,1.8837E+14,81.451675,roses,0.5068388,,,1049.323803,,121,1,,,,
138,1.8837E+14,1.88371E+14,953.300511,1.88371E+14,1.88371E+14,75.250528,daisy,0.44736713,,,1028.551039,,122,1,,,,
139,1.88371E+14,1.88372E+14,954.550199,1.88372E+14,1.88372E+14,81.968445,daisy,0.5745778,,,1036.518644,,123,1,,,,
140,1.88372E+14,1.88373E+14,962.527232,1.88373E+14,1.88373E+14,80.059331,daisy,0.6599147,,,1042.586563,,124,1,,,,
141,1.88373E+14,1.88374E+14,960.497856,1.88374E+14,1.88374E+14,82.452352,daisy,0.5327571,,,1042.950208,,125,1,,,,
142,1.88374E+14,1.88375E+14,969.284524,1.88375E+14,1.88375E+14,76.370789,daisy,0.5644088,,,1045.655313,,126,0,,,,
143,1.88376E+14,1.88376E+14,954.936293,1.88376E+14,1.88377E+14,80.445997,daisy,0.51206434,,,1035.38229,,127,1,,,,
144,1.88377E+14,1.88378E+14,953.158012,1.88378E+14,1.88378E+14,71.055059,daisy,0.7888154,,,1024.213071,,128,1,,,,
145,1.88378E+14,1.88379E+14,955.329678,1.88379E+14,1.88379E+14,87.03131,daisy,0.5179485,,,1042.360988,,129,1,,,,
146,1.88379E+14,1.8838E+14,959.042075,1.8838E+14,1.8838E+14,91.448343,daisy,0.56260043,,,1050.490418,,130,1,,,,
148,1.8838E+14,1.88381E+14,962.646086,1.88381E+14,1.88381E+14,85.395164,daisy,0.65160847,,,1048.04125,,131,1,,,,
149,1.88381E+14,1.88382E+14,954.845564,1.88382E+14,1.88382E+14,73.890997,daisy,0.56105906,,,1028.736561,,132,1,,,,
150,1.88382E+14,1.88383E+14,957.08645,1.88383E+14,1.88383E+14,82.448654,daisy,0.48476657,,,1039.535104,,133,1,,,,
151,1.88383E+14,1.88384E+14,958.581033,1.88384E+14,1.88384E+14,87.148186,daisy,0.48750818,,,1045.729219,,134,1,,,,
152,1.88384E+14,1.88385E+14,958.945669,1.88385E+14,1.88385E+14,84.587873,daisy,0.5587298,,,1043.533542,,135,1,,,,
153,1.88385E+14,1.88386E+14,956.523064,1.88386E+14,1.88386E+14,81.216519,daisy,0.6455161,,,1037.739583,,136,1,,,,
154,1.88386E+14,1.88387E+14,956.505199,1.88387E+14,1.88387E+14,75.957091,daisy,0.61677,,,1032.46229,,137,0,,,,
155,1.88388E+14,1.88389E+14,953.927282,1.88389E+14,1.88389E+14,78.388653,daisy,0.6833898,,,1032.315935,,138,1,,,,
156,1.88389E+14,1.8839E+14,955.841033,1.8839E+14,1.8839E+14,74.358132,daisy,0.6357478,,,1030.199165,,139,1,,,,
157,1.8839E+14,1.88391E+14,954.143949,1.88391E+14,1.88391E+14,86.196051,daisy,0.44918898,,,1040.34,,140,1,,,,
158,1.88391E+14,1.88392E+14,955.331918,1.88392E+14,1.88392E+14,77.006675,roses,0.4209123,,,1032.338593,,141,1,,,,
160,1.88392E+14,1.88393E+14,953.739731,1.88393E+14,1.88393E+14,86.996884,daisy,0.6592777,,,1040.736615,,142,1,,,,
161,1.88393E+14,1.88394E+14,959.613377,1.88394E+14,1.88394E+14,81.522821,daisy,0.45156217,,,1041.136198,,143,1,,,,
162,1.88394E+14,1.88395E+14,958.999523,1.88395E+14,1.88395E+14,82.7798,roses,0.42144376,,,1041.779323,,144,1,,,,
163,1.88395E+14,1.88396E+14,960.788325,1.88396E+14,1.88396E+14,80.097404,daisy,0.7574472,,,1040.885729,,145,1,,,,
164,1.88396E+14,1.88397E+14,954.826657,1.88397E+14,1.88397E+14,82.783498,daisy,0.44874907,,,1037.610155,,146,1,,,,
165,1.88397E+14,1.88398E+14,957.430095,1.88398E+14,1.88398E+14,84.742716,daisy,0.4354391,,,1042.172811,,147,0,,,,
166,1.88399E+14,1.884E+14,961.147283,1.884E+14,1.884E+14,86.11329,daisy,0.66434294,,,1047.260573,,148,1,,,,
167,1.884E+14,1.88401E+14,954.137231,1.88401E+14,1.88401E+14,80.714227,daisy,0.50440925,,,1034.851458,,149,1,,,,
168,1.88401E+14,1.88402E+14,962.323742,1.88402E+14,1.88402E+14,81.58829,daisy,0.5786746,,,1043.912032,,150,1,,,,
170,1.88402E+14,1.88403E+14,955.820043,1.88403E+14,1.88403E+14,79.434591,daisy,0.5989755,,,1035.254634,,151,1,,,,
171,1.88403E+14,1.88404E+14,954.479627,1.88404E+14,1.88404E+14,85.473914,daisy,0.80304444,,,1039.953541,,152,1,,,,
172,1.88404E+14,1.88405E+14,954.134522,1.88405E+14,1.88405E+14,86.674332,daisy,0.5915679,,,1040.808854,,153,1,,,,
173,1.88405E+14,1.88406E+14,953.777595,1.88406E+14,1.88406E+14,74.612977,daisy,0.7848339,,,1028.390572,,154,1,,,,
174,1.88406E+14,1.88407E+14,957.440095,1.88407E+14,1.88407E+14,80.146362,daisy,0.4464345,,,1037.586457,,155,1,,,,
175,1.88407E+14,1.88408E+14,955.58572,1.88408E+14,1.88408E+14,81.74954,roses,0.36593306,,,1037.33526,,156,1,,,,
176,1.88408E+14,1.88409E+14,954.705928,1.88409E+14,1.88409E+14,85.203759,daisy,0.5828699,,,1039.909687,,157,1,,,,
177,1.8841E+14,1.88411E+14,956.505199,1.88411E+14,1.88411E+14,86.82178,daisy,0.64204705,,,1043.326979,,158,1,,,,
178,1.88411E+14,1.88412E+14,955.563325,1.88412E+14,1.88412E+14,82.570998,daisy,0.4879487,,,1038.134323,,159,0,,,,
179,1.88412E+14,1.88413E+14,958.852543,1.88413E+14,1.88413E+14,86.071988,daisy,0.71999335,,,1044.924531,,160,1,,,,
181,1.88413E+14,1.88414E+14,958.972023,1.88414E+14,1.88414E+14,84.026363,daisy,0.77039576,,,1042.998386,,161,1,,,,
182,1.88414E+14,1.88415E+14,950.203324,1.88415E+14,1.88415E+14,83.876206,daisy,0.6317446,,,1034.07953,,162,1,,,,
183,1.88415E+14,1.88416E+14,954.40395,1.88416E+14,1.88416E+14,82.422247,daisy,0.7108774,,,1036.826197,,163,1,,,,
184,1.88416E+14,1.88417E+14,952.180043,1.88417E+14,1.88417E+14,87.910998,daisy,0.6028544,,,1040.091041,,164,1,,,,
185,1.88417E+14,1.88418E+14,961.167231,1.88418E+14,1.88418E+14,83.662717,daisy,0.59806824,,,1044.829948,,165,1,,,,
186,1.88418E+14,1.88419E+14,963.321814,1.88419E+14,1.88419E+14,93.438864,daisy,0.71615523,,,1056.760678,,166,1,,,,
187,1.8842E+14,1.88421E+14,963.261918,1.88421E+14,1.88421E+14,83.995685,daisy,0.50065506,,,1047.257603,,167,1,,,,
188,1.88421E+14,1.88422E+14,961.739367,1.88422E+14,1.88422E+14,75.13355,daisy,0.7001659,,,1036.872917,,168,1,,,,
190,1.88422E+14,1.88423E+14,962.3202,1.88423E+14,1.88423E+14,78.94381,daisy,0.44490167,,,1041.26401,,169,0,,,,
191,1.88423E+14,1.88424E+14,962.628794,1.88424E+14,1.88424E+14,81.360893,daisy,0.7454436,,,1043.989687,,170,1,,,,
192,1.88424E+14,1.88425E+14,957.950981,1.88425E+14,1.88425E+14,86.443707,daisy,0.6760936,,,1044.394688,,171,1,,,,
193,1.88425E+14,1.88426E+14,952.431605,1.88426E+14,1.88426E+14,82.304904,daisy,0.69129723,,,1034.736509,,172,1,,,,
194,1.88426E+14,1.88427E+14,963.599679,1.88427E+14,1.88427E+14,75.204643,daisy,0.628357,,,1038.804322,,173,1,,,,
195,1.88427E+14,1.88428E+14,964.042596,1.88428E+14,1.88428E+14,85.893811,daisy,0.74245214,,,1049.936407,,174,1,,,,
196,1.88429E+14,1.8843E+14,966.717648,1.8843E+14,1.8843E+14,83.760737,daisy,0.39137372,,,1050.478385,,175,1,,,,
197,1.8843E+14,1.88431E+14,962.766919,1.88431E+14,1.88431E+14,77.170476,daisy,0.86074054,,,1039.937395,,176,1,,,,
199,1.88431E+14,1.88432E+14,964.519888,1.88432E+14,1.88432E+14,90.583863,daisy,0.80513024,,,1055.103751,,177,1,,,,
200,1.88432E+14,1.88433E+14,955.370772,1.88433E+14,1.88433E+14,72.627299,daisy,0.76301825,,,1027.998071,,178,1,,,,
201,1.88433E+14,1.88434E+14,955.881241,1.88434E+14,1.88434E+14,119.367772,daisy,0.8743208,,,1075.249013,,179,1,,,,
202,1.88434E+14,1.88435E+14,960.890043,1.88435E+14,1.88435E+14,74.977352,daisy,0.66157925,,,1035.867395,,180,0,,,,
203,1.88435E+14,1.88436E+14,974.738378,1.88436E+14,1.88436E+14,91.519697,daisy,0.84352344,,,1066.258075,,181,1,,,,
204,1.88436E+14,1.88437E+14,960.952179,1.88437E+14,1.88437E+14,79.458132,daisy,0.72425646,,,1040.410311,,182,1,,,,
205,1.88437E+14,1.88438E+14,964.41619,1.88438E+14,1.88439E+14,85.784644,daisy,0.6503815,,,1050.200834,,183,1,,,,
206,1.88439E+14,1.8844E+14,965.88244,1.8844E+14,1.8844E+14,82.896415,daisy,0.72574705,,,1048.778855,,184,1,,,,
207,1.8844E+14,1.88441E+14,959.692596,1.88441E+14,1.88441E+14,79.486778,daisy,0.7552831,,,1039.179374,,185,1,,,,
209,1.88441E+14,1.88442E+14,963.011086,1.88442E+14,1.88442E+14,79.656622,daisy,0.8132133,,,1042.667708,,186,1,,,,
210,1.88442E+14,1.88443E+14,964.933533,1.88443E+14,1.88443E+14,79.634278,daisy,0.7523756,,,1044.567811,,187,1,,,,
211,1.88443E+14,1.88444E+14,962.578586,1.88444E+14,1.88444E+14,80.276987,daisy,0.61999905,,,1042.855573,,188,1,,,,
212,1.88444E+14,1.88445E+14,960.132804,1.88445E+14,1.88445E+14,79.856362,daisy,0.82655764,,,1039.989166,,189,0,,,,
213,1.88445E+14,1.88446E+14,961.693898,1.88446E+14,1.88446E+14,83.272352,daisy,0.83200836,,,1044.96625,,190,1,,,,
214,1.88447E+14,1.88448E+14,964.270982,1.88448E+14,1.88448E+14,75.69834,daisy,0.7155551,,,1039.969322,,191,1,,,,
